food_id,calorie,protein,carb,sugar,fiber,saturated_fat,cholesterol,sodium,calcium,phosphorus,potassium,iron,folic_acid,vitamin_c,vitamin_d,vitamin_b12,low_calorie,high_calorie,low_protein,high_protein,low_carb,high_carb,low_sugar,high_sugar,low_fiber,high_fiber,low_saturated_fat,high_saturated_fat,low_cholesterol,high_cholesterol,low_sodium,high_sodium,low_calcium,high_calcium,low_phosphorus,high_phosphorus,low_potassium,high_potassium,low_iron,high_iron,low_folic_acid,high_folic_acid,low_vitamin_c,high_vitamin_c,low_vitamin_d,high_vitamin_d,low_vitamin_b12,high_vitamin_b12
0021001010,243.75987171751845,27.28341560125803,0.0,0.0,0.0,5.726651025791731,91.403771234487,375.3549808937296,16.090303567775248,202.84038895650636,310.1454815924435,2.039350768238513,0.0,0.0,0.20130501721644875,1.660833792785389,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0057344025,377.79403410194834,7.502966389885324,81.23054702340706,24.063437972890306,9.670855801694438,0.7005341646765721,0.0,649.6618995993166,30.296638988532393,190.58030072909068,265.6419259340676,27.00534164676572,447.67608256144314,70.05341646765721,3.291170974929805,7.005341646765722,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1
0011541400,137.94667444167868,3.52346376786367,18.662352260265628,16.879518442444603,0.24165346655294262,3.2964096067816677,19.825854235931,68.44553429998781,116.11892287072013,96.04659785200786,171.36949294156557,0.07859249073090915,0.0,0.33309544117391077,0.7754782502741563,0.4082328674128357,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0063115120,46.08294930875576,0.771121351766513,11.76036866359447,10.261136712749616,1.5053763440860215,0.027956989247311825,0.0,0.9216589861751152,11.059907834101383,15.053763440860216,130.87557603686636,0.35944700460829493,0.0,2.2119815668202767,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0027330030,103.08641975308643,8.812673217435123,11.679831191735955,1.0662005542957924,1.748551272360796,0.860323759133283,22.51826656588561,293.2161753590325,12.906273620559334,73.98589065255732,234.72537163013354,0.994520030234316,0.0,3.6444948349710256,0.02191987906273621,0.5726253464348702,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0058161325,118.17661499282417,4.211137298754333,18.38991693379074,0.9514424872565072,3.5293650572132087,0.4898488741723115,0.0,177.2220069759724,35.583883818078775,84.51369903124109,236.52223670102546,1.5086575744097495,0.0,2.600412497522185,0.0,0.0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0032105150,173.54497354497354,11.280423280423282,2.9841269841269837,1.6931216931216932,0.4232804232804233,4.996825396825398,232.80423280423278,300.5291005291005,139.68253968253967,201.05820105820106,190.47619047619045,1.2486772486772486,0.0,3.1746031746031744,1.4814814814814814,0.6137566137566137,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0027341030,119.66620620150998,6.061511194516121,11.17931208243195,0.9744137757274046,1.2345679012345678,1.0109251874440708,17.469874284324202,334.92063492063494,12.191032223872945,62.24272595372759,214.31004074682235,0.43661653678074036,0.7054673721340388,3.7210797473523254,0.017636684303350973,0.04715858246235915,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0091301090,290.916143592637,0.0,74.9060582551661,74.9060582551661,0.0,0.0,0.0,7.515339586712743,151.0339234078567,57.21348473094012,1002.2060794132168,3.7916073065801537,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0
0058131330,174.52592592592592,10.118141093474428,13.483869488536156,1.6554574514991183,0.4429100529100529,2.826969422398589,68.28090828924162,581.8607363315697,59.183289241622575,117.04409171075838,147.71593915343914,1.523439814814815,16.446097883597883,0.0926873897707231,0.6497222222222222,0.7953919753086419,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0022401000,246.69154228855723,26.95362159789289,0.0,0.0,0.0,5.34152180275095,81.86859818554287,261.5474100087796,18.504536142815336,240.78724026924203,405.61018437225636,0.9958150424348844,0.0,0.5904302019315188,0.968100673105063,0.7085162423178226,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0058106347,220.3811643192204,9.228273389380174,27.6794293214479,3.364919553007501,2.1893740134145325,3.6042767940487237,13.212676946053092,508.7618904330216,154.13121113623552,177.35477708975313,172.82238974987015,2.312924976366991,40.85084350742818,4.988868191563658,0.003565331445702865,0.32980050675719663,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0053610250,270.1854937437585,5.450408462593767,44.45361273316033,25.871003564755103,0.6398586949726894,1.7941509026265514,56.122693797380236,351.76254062904314,128.2200284279423,197.5440302634848,120.23270801135139,1.2182144147821543,25.998481937616052,0.15887334668640196,0.42657246331512627,0.19055766138177552,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0027250400,207.82710662612624,14.641959148331697,9.204798714357539,0.7035240449456137,0.5686194705802549,2.662158558580127,170.7686122882201,456.41011675325404,88.39230849034772,175.74782334586254,187.21410216508255,1.273470755823697,2.7657573000710256,3.6429758513091843,0.23683496967810694,0.737845750835947,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0027135010,153.61079706048616,18.633620689655174,2.0940503109101187,0.09030525720746185,0.1724137931034483,2.9188948558507635,65.68682871678914,292.92679479932167,15.156868287167892,148.02854720180892,218.86659129451667,0.9545647258338044,0.0,0.0,0.0,0.9298332391181459,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
0067304030,56.97819606374179,1.0998189508513991,12.698763871330243,9.302117962884925,1.3250924755349534,0.060070858890917886,0.0,0.0,2.6501849510699067,31.80221941283888,265.0169343384682,0.0,0.0,12.279190273290569,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
0051180020,287.83670033670035,11.141905162738496,57.110339506172835,5.817550505050505,2.60662177328844,0.28288439955106626,0.0,505.40123456790127,99.10213243546576,91.89113355780022,84.91161616161615,4.503928170594837,102.92508417508418,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
0024201050,210.7583774250441,26.78447971781305,6.28641975308642,0.6038800705467371,0.3686067019400353,2.122098765432099,71.99294532627866,213.50970017636683,27.001763668430335,214.63844797178132,260.95238095238096,1.3511463844797178,7.671957671957671,0.13227513227513227,0.25044091710758376,0.5862433862433862,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0054308000,453.5909090909091,7.6033333333333335,69.90651515151515,15.831212121212122,2.0015151515151515,2.6612424242424244,10.878787878787879,600.6515151515151,172.45454545454544,302.9848484848485,114.77272727272728,3.5803030303030305,73.24242424242425,0.1696969696969697,0.0,0.08848484848484849,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0058306150,92.39982540595895,2.7235721624128737,18.616095018119932,7.482299126710967,1.3349583966809695,0.30298273240043905,2.748443757872584,171.71205956171067,14.920123257022603,47.24682081233791,158.36247559490099,1.1752845404936545,16.883297369788732,12.30253415651106,0.03926348225532263,0.01177904467659679,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0073101210,117.2795817455296,0.7198224179213147,9.970612297533004,6.012570003665985,2.3664118753742844,1.3472969046095364,4.7030376935902956,107.97250571616853,21.881841273946424,25.693811918279007,217.97700970828214,0.23466040619185216,0.0,5.480362791319121,0.014851779243153332,0.02277252230556903,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0075206023,40.97972087970718,1.1392044566959791,4.366950417334586,0.9303503063017162,1.2499609462307706,1.560710105673491,6.487131482625278,265.0232640299164,25.790328123760794,18.986740944932983,106.3257492916247,0.8733900834669172,0.0,4.1770830078852565,0.03164556962025317,0.007911091991453834,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0075100750,73.01308683359575,2.0024636429816987,17.443144903245468,9.599634313576107,1.6380313880847175,0.0,0.0,4.063317927099734,13.96773155907698,77.96529364958438,429.0629962584862,3.396695955440432,0.0,4.02524590719014,0.0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
0073201001,30.215015015015013,0.7063543543543543,4.802402402402402,0.9944984984984985,1.1005405405405404,0.26693333333333336,0.0,161.8810810810811,15.007807807807808,30.215015015015013,225.71291291291288,0.5622822822822822,0.0,4.602282282282282,0.0,0.2061021021021021,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0053120500,385.8270432985456,5.349342969495471,62.46101221422062,41.88994551845719,3.8648145295524663,2.8054563377449155,33.46488384830319,160.48026234151894,29.086730807905763,112.52235743657548,258.660698621755,1.7597990291095964,11.071076323367693,0.7649131590095121,0.15096618357487923,0.07045266855795604,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0093401300,51.724137931034484,0.5172413793103449,6.310344827586207,1.5517241379310345,0.0,0.0,0.0,627.5862068965517,10.344827586206897,13.793103448275863,89.6551724137931,0.41379310344827586,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
0027513041,211.06872409368654,12.049334854494273,18.265910801047585,2.9147625259121694,0.6985719500662717,3.2043289664803343,26.393453530369836,386.5652469520576,195.061353374319,146.71403090662346,184.45606894818184,1.9510870768028934,46.280559497068474,0.5536365990421069,0.22437334495962927,0.6189244433808383,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0011115300,62.04002337592722,3.210326593324825,4.879756468874626,4.879756468874626,0.0,1.8990698072202319,10.967451905685394,104.94286865484595,114.92261939237733,85.04426285818371,135.04383564935682,0.030876590255942173,0.0,0.0,1.3090744365479832,0.4594760235069857,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0051320510,299.65635738831617,9.457044673539519,50.54295532646048,1.7869415807560136,4.123711340206185,1.6453608247422682,0.0,533.3333333333333,193.81443298969072,114.0893470790378,126.46048109965635,3.903780068728522,42.61168384879725,0.0,0.0,0.0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0028133110,129.0273556231003,6.354103343465045,11.908814589665653,2.027355623100304,1.1398176291793312,1.4960486322188449,23.252279635258358,374.62006079027356,24.924012158054712,71.580547112462,197.41641337386017,1.0212765957446808,15.80547112462006,5.6534954407294835,0.030395136778115502,0.2553191489361702,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0076405020,65.19607843137256,1.4000000000000001,16.251960784313724,1.4826797385620916,2.133986928104575,0.0738562091503268,1.3398692810457515,51.732026143790854,3.8562091503267975,33.0718954248366,81.33986928104575,0.269281045751634,0.0,2.1732026143790852,0.0,0.017320261437908494,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0027320340,98.46763836022919,6.257972694145536,11.31074975470814,1.8469299796837562,1.0981240171755118,0.8979838809052648,13.016319479549804,310.3541717390075,28.475529543924477,62.278900960056035,254.43274160274532,1.3020725048812314,14.845108156710253,4.690964399738935,0.14705864919480596,0.09112608555145951,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0058155320,144.14168536038733,7.609513285002142,15.692762659432372,0.8924360637575643,0.9085938643610408,0.7932658340325249,41.05079172845139,322.880090969105,34.279900258243714,86.61173921226705,116.31585658226466,1.0748111079585907,22.059708736734287,7.144286053718162,0.5329361459860571,0.5370774183148863,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0058130150,174.6438602377147,12.011651890716081,14.584297386635285,2.2336530166317035,1.2199058343677778,3.864432188980815,33.76549068677321,342.92511373213466,206.033228891655,187.39398357836492,209.34768606468728,1.1178482737153979,15.19135264281791,2.8524279377759796,0.14027220332772908,0.2952768057168086,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0025210510,322.8070175438596,12.771929824561404,1.9210526315789473,0.0,0.0,12.27719298245614,63.1578947368421,314.9122807017544,21.052631578947366,87.71929824561403,168.42105263157893,1.5175438596491229,0.0,0.0,0.9649122807017543,1.3947368421052633,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0011321200,45.00047778584783,2.3459178246394674,8.419703870047876,4.8102350706399335,0.37271012083965366,0.010671809707489556,0.0,53.31819243430805,118.28087642472788,87.1252787837471,117.89543071661375,0.43032675495739653,0.0,0.0,1.060804103769924,0.4866465738526104,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0058151150,136.67232277526395,6.485482654600301,24.208503016591255,3.7920437405731526,0.4871794871794872,0.217513197586727,17.358597285067873,321.19720965309205,12.956259426847664,83.18627450980391,96.263197586727,0.9415346907993967,29.41176470588235,0.36387631975867274,1.5852187028657616,0.5273378582202112,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0027311630,123.46489194430862,7.414586652566669,10.925672092104957,1.9062707987218244,1.5879849677208056,1.2987891100688598,18.5687951988829,341.36083297807835,14.182251365689224,72.7751977620222,268.06110151194275,1.0808736259289942,0.0,6.306266041286207,0.019110545148546553,0.411951016987335,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0053452120,332.50219247113586,6.7767800139486996,67.49873622217855,36.358366237110424,2.66225132838805,0.841136043726809,44.261236277184075,87.99035026877505,18.554185993128204,84.21549203146411,115.23911769388945,2.2062448956806207,38.53126126881053,0.2521667196854836,0.2521667196854836,0.08460944570962363,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0058161430,124.61252161771866,3.165283689729981,22.12485200969529,1.2974463188265148,2.334417369207314,0.4404206404491105,0.0,168.76012626492502,9.59593064159358,94.54716191188886,95.27210073234814,0.7200242239648069,0.0,2.5234030378488765,0.002232142857142857,0.00010416666666666666,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0058131100,186.30498390524406,10.796868684501115,19.002034371939914,0.2470524199429131,0.6770950528158011,3.139736546034127,93.54313160197512,283.26834229222663,62.88288200304186,124.55054482571828,116.18237207533804,1.875029298706169,26.042076848553034,0.07291666666666667,0.45486697085234495,0.5880299159322457,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0054305500,373.6111111111111,8.569444444444443,80.20833333333334,2.3611111111111107,14.305555555555554,0.49027777777777776,0.0,497.2222222222222,45.83333333333333,245.83333333333331,308.3333333333333,2.6527777777777777,37.5,0.0,0.0,0.027777777777777776,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0075204023,130.40817918445995,6.245052239434212,20.827606311729472,1.4411854450063604,5.115323936576321,0.7205647657915534,1.5867633177019296,305.71472760223054,30.246990914310185,110.56068221217531,426.71391198486555,2.077013678503294,0.0,11.015963413290446,0.005783618046833256,0.056494071087541696,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0041108000,105.93082719714803,7.110545568153459,19.259258601228684,2.017884933377954,7.061161966651917,0.11413318378577468,0.0,210.92711369570497,28.745659446443252,98.50946503401384,267.6387338943434,1.4534277301950302,0.0,0.9432034899835195,0.0,0.0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0058161422,106.8920848972,2.747132474312611,22.39350720875289,1.2588066182435058,1.922519611223411,0.18308301179088587,0.0,235.43469785689643,8.39993208098588,81.2782099792941,81.04159079421058,0.42413739079877644,0.0,1.1712581076363526,0.0,0.0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0053204800,385.29411764705884,3.794117647058824,71.29411764705881,0.08823529411764704,3.823529411764706,5.097058823529412,0.0,94.11764705882352,11.76470588235294,52.94117647058824,314.70588235294116,1.352941176470588,41.17647058823529,0.0,0.0,0.029411764705882356,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0058135110,103.8532820154436,7.022999154107974,11.743687115765253,1.0564890803981086,0.8711834734106455,0.8683238634555627,16.21352992963712,174.12917389211162,15.957096097873974,71.0085163821105,147.50423565623058,0.44487851790399285,0.0,3.2173174025964935,0.1515222116908461,0.1479764793206184,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0023104000,313.57797942596187,24.874834025223258,0.0,0.0,0.0,9.854432037965172,99.31827648362234,398.1241826326006,20.70793326799957,194.72091103290535,316.50161541488507,1.8076652755330707,0.0,0.0,0.04223954106149179,2.4474412094104205,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0026205160,163.7218045112782,29.601503759398497,4.362781954887218,0.0,0.0,0.4504385964912281,95.58270676691728,907.9260651629073,106.203007518797,276.0964912280702,625.6578947368421,9.468984962406015,0.0,7.875939849624061,0.0,35.74310776942356,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1
0091560100,272.233480469742,1.9755303842592096,23.53198222333543,14.723250483547693,1.9170156025146206,18.094413411919234,0.0,82.86897444589509,13.84629128245872,86.29102179081417,225.40356806109958,1.4438871770005228,0.0,2.4151224521436245,0.0,0.0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0027330050,106.65154950869237,6.962962962962964,13.924414210128496,1.343159486016629,1.6628873771730914,0.747089947089947,14.814814814814813,306.80272108843536,12.698412698412698,70.14361300075586,183.14436885865456,1.0582010582010581,13.681027966742253,12.796674225245653,0.030234315948601664,0.38095238095238093,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0053452130,332.03791661592174,8.272930621523972,56.53108025819023,30.19047619047619,2.2054966914301954,2.298981041692039,218.82231153330895,540.6929728413105,37.35963950797711,135.73986116185606,114.16108472374458,2.2880526123492877,32.03791661592172,0.16128770348719199,1.15958267364917,0.3365079365079365,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0056113000,136.38209042175242,5.631929126907509,27.565136904048973,0.6177664056771143,3.5608333049122955,0.24525292823955208,7.2379038749700655,193.5167164086758,14.711304187230416,119.65923319661951,93.77950504498328,1.480348246044317,0.0,0.0,0.03319700076520431,0.014522551306266559,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0051808010,270.6313163049685,5.629979559556516,49.76677637213746,4.098552335638604,4.885796528702692,1.0200623798339283,0.0,472.4782885408624,137.911767126594,77.42468689123551,106.66388984098549,3.0716892359557657,10.058080808080808,0.0,0.0,0.0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0075112000,26.61561228949849,1.7056725835314255,6.200625968375945,2.6007419012187563,3.5855539122509206,0.013158996620939719,0.0,20.418073398358825,23.91697511906093,46.21007846719126,350.03069276786226,0.39377783513612813,0.0,62.00625968375946,0.0,0.0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
0041811950,180.27915804002762,12.664733149298367,14.098484011962274,0.9477375201288245,3.99370830457787,1.5339133885438234,4.023809523809524,688.9491603404647,108.45261099608926,165.4401886358408,267.7180814354727,2.053772716816195,4.023809523809524,3.6626063952150907,0.0,1.5727133655394525,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0027151070,110.15779418203279,12.997893319362223,4.645991170945551,2.237384873747595,1.1846800592705748,0.6485715094826718,35.0503561892897,478.9183064565347,23.685240135380717,184.02968469688273,295.0033125083693,0.6132711705623096,0.0,24.875659404932172,0.4998528069381538,1.4428897598641333,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
0027360000,73.15571278506967,5.82762544547736,7.846389584591304,1.445459007264887,1.2734458776169952,0.7831901376429116,13.870952945033428,243.5638530305259,14.576420317167468,68.88232027170481,239.99304443883625,1.1766976125651183,0.0,5.293452645368661,0.0,0.3879098934656413,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0063219130,93.77931519699813,0.7814845215759849,23.41357879924953,20.0687734521576,3.438672607879925,0.003125,0.0,0.0,15.630863039399625,3.125,93.77931519699813,0.4063672607879925,0.0,9.065431519699812,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0032105330,230.9750566893424,22.122448979591837,3.0848072562358273,2.1551020408163266,0.24489795918367344,3.3575510204081636,280.4081632653061,1555.0566893424038,41.54195011337868,209.29705215419503,213.56009070294783,2.2421768707482994,0.0,0.8752834467120182,1.2380952380952381,1.2294784580498865,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0014201200,142.9756822051448,10.500010432656975,3.1797396069730874,2.516900978946904,0.0,5.198171612370121,30.493698170573584,322.4990387712946,77.62302988424739,149.31467267210294,98.2590424546734,0.07132641260608936,0.0,0.0,0.12859037993771996,0.40986304405641766,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
0058106255,268.1659642186374,12.327607597387678,31.356391352939315,3.4145261320438265,2.149216019444786,4.916538997670506,19.899920200097146,602.0255616193748,224.24733601111254,237.92576532639097,169.35634888981073,2.3258865589265616,48.33688464170643,1.3063264103614205,0.02226158160182427,0.48147473337058777,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0062116230,107.73489141850129,1.0452501487529142,27.67280569130275,25.223463618126075,2.4279434381269165,0.023456399951878835,0.0,1.975276127677146,8.230311779605081,34.155815019654895,288.4725758152148,1.1835194776903144,0.0,3.333278059026457,0.0,0.0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0041601160,73.98482820169568,4.191827137610271,13.660470943603475,3.1704767789105137,4.00233412281605,0.25217279373905876,2.068101465691827,186.88772182748085,37.95523976246868,12.978409363951531,158.04242611471528,1.021350358699756,0.0,1.1178045515394914,0.0,0.031733772697628115,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0081104560,448.8627131089884,0.9936388655416467,0.9936388655416467,0.0,0.0,16.666015679284218,72.09646423237888,604.7416519880859,27.632033223348127,20.60147436427882,39.40699175044979,0.0694197754787906,0.0,0.0,0.0,0.07262490368391879,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0055701000,273.80786570116317,2.4069741786797154,53.57710750937466,29.318319690165644,1.1529653422243527,5.168322093487636,0.0,33.667846706911085,23.383423842994855,53.60244742906517,81.60032224855831,0.536904161030837,0.0,0.34102970575282454,0.0,0.0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0027130040,93.51556669452789,5.611500009794768,6.13218159802674,4.28649269557775,1.6636668056405817,1.6200206733859321,20.432544686806967,366.0068032422398,25.863361491262737,61.754774731193756,324.85185328866197,0.9525874581599826,0.0,1.8026816181306184,0.0,0.46062709284813774,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0053541006,480.6451612903226,7.516129032258065,64.96774193548387,37.612903225806456,3.2258064516129026,8.693548387096774,0.0,267.741935483871,64.51612903225806,161.29032258064515,232.25806451612905,1.161290322580645,0.0,0.3225806451612903,0.0,0.06451612903225806,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0093301330,57.797805642633236,0.02385057471264368,0.544435736677116,0.11037095088819227,0.03239289446185998,0.0015020898641588296,0.0,15.561650992685475,4.420062695924765,1.7528735632183907,8.790491118077325,0.027586206896551724,0.0,1.3307210031347962,0.0,0.0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0073201010,20.68127939006576,0.7292902138278793,4.887342050389754,1.5673753883960193,1.3061935498180541,0.03700905420895173,0.0,153.47738665746107,13.061935498180542,31.566462602656404,229.67224736095443,0.576903335990175,0.0,4.680515038642685,0.0,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0075218400,85.26772783401447,1.5418467013258965,14.472406539575783,3.9861156420005797,1.8443870847920616,0.7507075407388941,1.2065792539866584,202.91870305566758,58.85734992570371,33.51413340928771,174.64828038132737,2.091094523263779,0.0,9.406209635962982,0.017142849758280364,0.21089620718030969,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
